investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,cohort_year,gap_days
INV000072,2024-06-01,148568,SIP,14832,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified,2024,69.0
INV000072,2024-07-17,118632,SIP,20698,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified,2024,42.0
INV000072,2025-02-18,102886,Lumpsum,445177,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Net Banking,Verified,2025,188.0
INV000072,2025-04-17,119599,Redemption,590635,Gujarat,Ahmedabad,T30,18-25,Female,6.4,UPI,Verified,2025,58.0
INV000073,2024-05-01,118634,SIP,1725,Punjab,Amritsar,B30,18-25,Male,5.5,Net Banking,Verified,2024,42.0
INV000073,2024-08-23,149323,SIP,1951,Punjab,Amritsar,B30,18-25,Male,5.5,UPI,Verified,2024,66.0
INV000073,2024-12-19,120507,SIP,5634,Punjab,Amritsar,B30,18-25,Male,5.5,Cheque,Verified,2024,73.0
INV000073,2025-04-10,120506,SIP,4776,Punjab,Amritsar,B30,18-25,Male,5.5,UPI,Verified,2025,112.0
INV000074,2024-05-30,120503,SIP,12235,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified,2024,131.0
INV000074,2024-08-23,120842,Redemption,329269,Rajasthan,Jaipur,T30,26-35,Female,8.4,Cheque,Verified,2024,49.0
INV000074,2025-03-05,125497,SIP,17157,Rajasthan,Jaipur,T30,26-35,Female,8.4,Net Banking,Verified,2025,191.0
INV000074,2025-05-08,119598,Lumpsum,205019,Rajasthan,Jaipur,T30,26-35,Female,8.4,Cheque,Verified,2025,52.0
INV000075,2024-07-27,149324,SIP,47949,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified,2024,87.0
INV000075,2024-09-24,125497,SIP,51707,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified,2024,59.0
INV000075,2024-12-12,120503,SIP,14403,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,UPI,Verified,2024,79.0
INV000075,2025-01-28,120507,SIP,20377,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Cheque,Verified,2025,47.0
INV000075,2025-03-21,119551,Lumpsum,374679,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,UPI,Verified,2025,52.0
INV000075,2025-05-10,148568,SIP,5118,Madhya Pradesh,Bhopal,B30,36-45,Male,27.2,Mandate,Pending,2025,50.0
INV000076,2024-04-29,125497,SIP,13765,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,Verified,2024,49.0
INV000076,2024-09-24,120505,SIP,7724,Gujarat,Ahmedabad,T30,56+,Female,67.1,Net Banking,Verified,2024,148.0
INV000076,2025-02-13,119551,Redemption,60571,Gujarat,Ahmedabad,T30,56+,Female,67.1,Mandate,Verified,2025,117.0
INV000076,2025-05-10,148569,SIP,11864,Gujarat,Ahmedabad,T30,56+,Female,67.1,Net Banking,Verified,2025,86.0
INV000077,2024-09-26,119094,Redemption,279729,Rajasthan,Jaipur,T30,36-45,Male,23.0,Net Banking,Verified,2024,87.0
INV000078,2024-04-19,118632,Lumpsum,165287,Haryana,Faridabad,B30,26-35,Male,20.2,UPI,Pending,2024,66.0
INV000078,2024-09-28,102885,Lumpsum,140200,Haryana,Faridabad,B30,26-35,Male,20.2,Net Banking,Verified,2024,162.0
INV000078,2025-05-17,120841,SIP,28687,Haryana,Faridabad,B30,26-35,Male,20.2,Net Banking,Pending,2025,231.0
INV000079,2024-06-02,118632,SIP,6588,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Verified,2024,120.0
INV000079,2024-08-22,118634,SIP,21311,Gujarat,Surat,T30,26-35,Male,17.0,UPI,Verified,2024,67.0
INV000079,2024-11-19,120504,SIP,2396,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Verified,2024,89.0
INV000079,2025-01-16,102885,SIP,8102,Gujarat,Surat,T30,26-35,Male,17.0,Mandate,Verified,2025,48.0
INV000079,2025-04-16,120504,SIP,1079,Gujarat,Surat,T30,26-35,Male,17.0,Mandate,Verified,2025,90.0
INV000080,2024-12-11,100025,Redemption,382801,Telangana,Hyderabad,T30,26-35,Male,12.4,Cheque,Verified,2024,167.0
INV000080,2025-01-25,102886,SIP,11558,Telangana,Hyderabad,T30,26-35,Male,12.4,Mandate,Verified,2025,39.0
INV000081,2024-03-22,119552,SIP,2662,Gujarat,Surat,T30,36-45,Male,31.0,Net Banking,Verified,2024,55.0
INV000081,2024-06-23,118635,SIP,1705,Gujarat,Surat,T30,36-45,Male,31.0,UPI,Verified,2024,93.0
INV000081,2024-08-20,148567,SIP,4963,Gujarat,Surat,T30,36-45,Male,31.0,UPI,Verified,2024,58.0
INV000081,2025-02-03,100016,SIP,21552,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified,2025,167.0
INV000081,2025-04-12,125498,Redemption,376581,Gujarat,Surat,T30,36-45,Male,31.0,Cheque,Verified,2025,44.0
INV000082,2024-10-02,149324,Lumpsum,330736,Rajasthan,Udaipur,B30,26-35,Female,19.6,Cheque,Verified,2024,225.0
INV000082,2025-02-05,119598,SIP,1644,Rajasthan,Udaipur,B30,26-35,Female,19.6,UPI,Verified,2025,126.0
INV000082,2025-05-25,119551,SIP,4840,Rajasthan,Udaipur,B30,26-35,Female,19.6,Mandate,Verified,2025,44.0
INV000083,2024-08-11,118636,SIP,572,Uttar Pradesh,Kanpur,B30,56+,Female,42.0,UPI,Verified,2024,180.0
INV000084,2024-06-13,101207,SIP,29144,West Bengal,Kolkata,T30,26-35,Male,11.2,UPI,Verified,2024,124.0
INV000084,2024-12-12,100016,SIP,8365,West Bengal,Kolkata,T30,26-35,Male,11.2,UPI,Verified,2024,155.0
INV000084,2025-03-25,148568,Lumpsum,377192,West Bengal,Kolkata,T30,26-35,Male,11.2,Net Banking,Verified,2025,103.0
INV000084,2025-05-01,119093,Lumpsum,11496,West Bengal,Kolkata,T30,26-35,Male,11.2,Net Banking,Verified,2025,37.0
INV000085,2024-07-13,119120,Lumpsum,324267,Gujarat,Surat,T30,26-35,Female,14.6,Cheque,Verified,2024,113.0
INV000085,2024-11-25,100025,Lumpsum,167852,Gujarat,Surat,T30,26-35,Female,14.6,UPI,Verified,2024,135.0
INV000085,2025-01-07,102886,SIP,2306,Gujarat,Surat,T30,26-35,Female,14.6,Net Banking,Verified,2025,43.0
INV000086,2024-04-07,101208,SIP,28195,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Verified,2024,62.0
INV000086,2024-06-10,120504,SIP,14025,Karnataka,Mysore,B30,18-25,Female,4.1,Cheque,Pending,2024,64.0
INV000086,2025-01-19,120841,Lumpsum,305729,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Verified,2025,102.0
INV000086,2025-02-26,120841,SIP,5689,Karnataka,Mysore,B30,18-25,Female,4.1,Cheque,Verified,2025,38.0
INV000087,2024-04-02,119093,Redemption,414914,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified,2024,42.0
INV000087,2024-09-09,148569,SIP,29970,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified,2024,103.0
INV000087,2024-11-08,120505,SIP,26554,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Pending,2024,60.0
INV000087,2025-01-26,149323,Redemption,374772,Rajasthan,Jaipur,T30,36-45,Male,56.2,UPI,Verified,2025,79.0
INV000087,2025-05-07,119093,SIP,2209,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified,2025,69.0
INV000088,2024-07-24,102887,SIP,1648,Delhi,Noida,T30,26-35,Male,20.4,Mandate,Verified,2024,54.0
INV000089,2024-05-28,102887,Redemption,276174,Maharashtra,Mumbai,T30,26-35,Female,11.2,Net Banking,Verified,2024,118.0
INV000089,2024-07-26,120506,Lumpsum,314748,Maharashtra,Mumbai,T30,26-35,Female,11.2,Net Banking,Verified,2024,47.0
INV000089,2024-12-03,148569,SIP,3491,Maharashtra,Mumbai,T30,26-35,Female,11.2,Cheque,Verified,2024,130.0
INV000089,2025-01-26,120842,Redemption,298721,Maharashtra,Mumbai,T30,26-35,Female,11.2,Net Banking,Verified,2025,54.0
INV000089,2025-05-11,102886,Redemption,66464,Maharashtra,Mumbai,T30,26-35,Female,11.2,UPI,Verified,2025,101.0
INV000090,2024-11-16,119598,Lumpsum,416265,Rajasthan,Udaipur,B30,26-35,Female,23.7,Cheque,Verified,2024,84.0
INV000090,2025-04-13,101206,Redemption,281549,Rajasthan,Udaipur,B30,26-35,Female,23.7,Net Banking,Verified,2025,148.0
INV000091,2024-05-18,101206,SIP,12679,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified,2024,98.0
INV000091,2024-07-25,101206,SIP,10361,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified,2024,39.0
INV000091,2024-11-07,119599,SIP,9592,Haryana,Gurugram,T30,26-35,Male,14.6,Mandate,Verified,2024,105.0
INV000091,2025-01-28,101206,Lumpsum,50198,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,2025,77.0
INV000091,2025-05-20,102885,Redemption,325609,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,2025,112.0
INV000092,2024-10-18,119599,SIP,1729,Haryana,Gurugram,T30,18-25,Female,3.7,Net Banking,Pending,2024,225.0
INV000092,2025-02-27,100033,Lumpsum,138703,Haryana,Gurugram,T30,18-25,Female,3.7,Net Banking,Verified,2025,117.0
INV000093,2024-04-30,120505,SIP,492,Maharashtra,Mumbai,T30,36-45,Female,59.0,Net Banking,Verified,2024,84.0
INV000093,2024-07-03,102885,SIP,49954,Maharashtra,Mumbai,T30,36-45,Female,59.0,Net Banking,Verified,2024,64.0
INV000093,2024-10-21,100016,SIP,29338,Maharashtra,Mumbai,T30,36-45,Female,59.0,Cheque,Verified,2024,77.0
INV000093,2025-04-18,101207,Redemption,331902,Maharashtra,Mumbai,T30,36-45,Female,59.0,Cheque,Pending,2025,111.0
INV000094,2024-04-04,120504,SIP,555,West Bengal,Kolkata,T30,18-25,Male,3.7,Cheque,Verified,2024,47.0
INV000094,2024-08-02,118636,SIP,3166,West Bengal,Kolkata,T30,18-25,Male,3.7,Mandate,Verified,2024,45.0
INV000094,2024-11-05,100016,SIP,2371,West Bengal,Kolkata,T30,18-25,Male,3.7,Net Banking,Verified,2024,95.0
INV000094,2025-05-10,101208,Redemption,75151,West Bengal,Kolkata,T30,18-25,Male,3.7,Mandate,Verified,2025,173.0
INV000095,2024-09-21,101207,SIP,2143,West Bengal,Kolkata,T30,18-25,Male,6.5,Mandate,Verified,2024,155.0
INV000095,2024-12-12,148569,SIP,924,West Bengal,Kolkata,T30,18-25,Male,6.5,Cheque,Verified,2024,57.0
INV000095,2025-01-27,119552,SIP,41009,West Bengal,Kolkata,T30,18-25,Male,6.5,UPI,Verified,2025,46.0
INV000095,2025-04-01,119093,SIP,28912,West Bengal,Kolkata,T30,18-25,Male,6.5,Mandate,Verified,2025,64.0
INV000095,2025-05-14,120842,Lumpsum,434854,West Bengal,Kolkata,T30,18-25,Male,6.5,UPI,Verified,2025,43.0
INV000097,2024-03-03,149323,Lumpsum,189598,Karnataka,Mysore,B30,18-25,Male,6.0,UPI,Verified,2024,62.0
INV000097,2024-05-08,120844,Lumpsum,78613,Karnataka,Mysore,B30,18-25,Male,6.0,Net Banking,Verified,2024,66.0
INV000097,2024-11-21,119552,SIP,23942,Karnataka,Mysore,B30,18-25,Male,6.0,Cheque,Verified,2024,183.0
INV000097,2025-01-02,148568,Redemption,5884,Karnataka,Mysore,B30,18-25,Male,6.0,UPI,Verified,2025,42.0
INV000097,2025-02-19,148568,SIP,8704,Karnataka,Mysore,B30,18-25,Male,6.0,UPI,Verified,2025,48.0
INV000098,2024-07-09,148568,Lumpsum,194737,Telangana,Hyderabad,T30,36-45,Male,33.8,Cheque,Verified,2024,111.0
INV000098,2024-10-02,148569,SIP,2712,Telangana,Hyderabad,T30,36-45,Male,33.8,Cheque,Pending,2024,85.0
INV000098,2025-01-12,148569,SIP,513,Telangana,Hyderabad,T30,36-45,Male,33.8,UPI,Verified,2025,66.0
INV000098,2025-04-25,120842,SIP,493,Telangana,Hyderabad,T30,36-45,Male,33.8,Mandate,Verified,2025,103.0
INV000099,2024-04-24,149324,SIP,2417,Haryana,Gurugram,T30,36-45,Male,43.5,Net Banking,Verified,2024,36.0
INV000099,2024-08-27,119093,SIP,10984,Haryana,Gurugram,T30,36-45,Male,43.5,Cheque,Verified,2024,68.0
INV000099,2025-03-21,119092,SIP,2024,Haryana,Gurugram,T30,36-45,Male,43.5,UPI,Verified,2025,178.0
INV000100,2024-07-08,100033,SIP,21299,Rajasthan,Udaipur,B30,56+,Male,57.2,UPI,Verified,2024,155.0
INV000100,2024-12-11,118632,Lumpsum,347598,Rajasthan,Udaipur,B30,56+,Male,57.2,Net Banking,Verified,2024,123.0
INV000100,2025-02-04,118634,Lumpsum,147446,Rajasthan,Udaipur,B30,56+,Male,57.2,Cheque,Verified,2025,55.0
INV000101,2024-04-02,120843,SIP,2880,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Mandate,Verified,2024,54.0
INV000101,2024-07-01,119120,SIP,2610,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Cheque,Verified,2024,74.0
INV000101,2024-09-13,125497,SIP,1028,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Cheque,Verified,2024,62.0
INV000101,2025-02-02,119552,Lumpsum,282831,Madhya Pradesh,Indore,T30,26-35,Male,20.8,UPI,Verified,2025,102.0
INV000101,2025-05-08,119120,SIP,476,Madhya Pradesh,Indore,T30,26-35,Male,20.8,UPI,Verified,2025,94.0
INV000102,2024-04-18,120503,Lumpsum,43430,Gujarat,Surat,T30,26-35,Male,21.9,UPI,Verified,2024,65.0
INV000102,2024-06-01,102887,SIP,57404,Gujarat,Surat,T30,26-35,Male,21.9,Net Banking,Pending,2024,44.0
INV000102,2024-08-06,148569,SIP,5672,Gujarat,Surat,T30,26-35,Male,21.9,UPI,Verified,2024,66.0
INV000102,2024-10-17,120504,Redemption,398330,Gujarat,Surat,T30,26-35,Male,21.9,Cheque,Verified,2024,72.0
INV000102,2025-02-15,149324,SIP,2426,Gujarat,Surat,T30,26-35,Male,21.9,Mandate,Verified,2025,97.0
INV000102,2025-04-27,119598,Lumpsum,277400,Gujarat,Surat,T30,26-35,Male,21.9,UPI,Verified,2025,57.0
INV000103,2024-04-07,148568,SIP,1194,Punjab,Chandigarh,T30,26-35,Female,18.2,Mandate,Verified,2024,59.0
INV000103,2024-06-29,101207,SIP,584,Punjab,Chandigarh,T30,26-35,Female,18.2,Net Banking,Verified,2024,83.0
INV000103,2024-11-04,149324,Redemption,377424,Punjab,Chandigarh,T30,26-35,Female,18.2,Mandate,Verified,2024,95.0
INV000103,2025-03-21,119598,SIP,4570,Punjab,Chandigarh,T30,26-35,Female,18.2,Mandate,Verified,2025,137.0
INV000104,2024-04-23,119598,Lumpsum,33090,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Verified,2024,79.0
INV000104,2024-06-09,120503,Lumpsum,138854,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Net Banking,Verified,2024,47.0
INV000104,2024-08-11,148568,Lumpsum,402572,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Net Banking,Verified,2024,63.0
INV000104,2024-11-08,118632,Lumpsum,42389,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Net Banking,Verified,2024,36.0
INV000104,2025-01-19,125497,SIP,8609,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Net Banking,Verified,2025,72.0
INV000104,2025-04-08,101208,Lumpsum,417829,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Verified,2025,79.0
INV000105,2024-02-26,100016,Lumpsum,198069,Punjab,Chandigarh,T30,56+,Male,41.4,Mandate,Verified,2024,55.0
INV000105,2024-05-31,119120,SIP,2534,Punjab,Chandigarh,T30,56+,Male,41.4,Cheque,Verified,2024,87.0
INV000105,2024-07-28,148568,Lumpsum,324034,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,Pending,2024,58.0
INV000105,2024-10-03,120842,SIP,2911,Punjab,Chandigarh,T30,56+,Male,41.4,Net Banking,Verified,2024,62.0
INV000105,2025-01-09,100033,SIP,10476,Punjab,Chandigarh,T30,56+,Male,41.4,Mandate,Verified,2025,75.0
INV000106,2024-12-09,119120,SIP,2834,Uttar Pradesh,Kanpur,B30,18-25,Female,5.1,Cheque,Verified,2024,77.0
INV000106,2025-03-30,148567,Redemption,237919,Uttar Pradesh,Kanpur,B30,18-25,Female,5.1,UPI,Verified,2025,111.0
INV000107,2024-11-20,100025,SIP,816,Maharashtra,Mumbai,T30,26-35,Male,14.7,Net Banking,Verified,2024,138.0
INV000108,2024-10-11,120505,SIP,2781,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Net Banking,Verified,2024,165.0
INV000108,2024-11-30,149324,Lumpsum,225195,Uttar Pradesh,Agra,B30,36-45,Male,26.2,UPI,Verified,2024,50.0
INV000108,2025-02-28,118635,SIP,8185,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Net Banking,Verified,2025,55.0
INV000109,2024-07-06,118635,SIP,1005,Karnataka,Bangalore,T30,26-35,Female,15.0,UPI,Verified,2024,47.0
INV000109,2024-09-07,118635,SIP,11627,Karnataka,Bangalore,T30,26-35,Female,15.0,UPI,Verified,2024,63.0
INV000109,2024-11-03,101207,SIP,430,Karnataka,Bangalore,T30,26-35,Female,15.0,Cheque,Verified,2024,57.0
INV000109,2025-01-05,118634,SIP,1039,Karnataka,Bangalore,T30,26-35,Female,15.0,Cheque,Verified,2025,61.0
INV000109,2025-03-05,125498,SIP,454,Karnataka,Bangalore,T30,26-35,Female,15.0,Mandate,Verified,2025,59.0
INV000110,2024-06-15,102887,SIP,9647,Uttar Pradesh,Agra,B30,46-55,Female,85.3,UPI,Verified,2024,50.0
INV000110,2024-12-26,118636,SIP,4191,Uttar Pradesh,Agra,B30,46-55,Female,85.3,Net Banking,Verified,2024,194.0
INV000111,2024-12-16,120844,SIP,11558,Karnataka,Bangalore,T30,56+,Male,42.5,Net Banking,Verified,2024,205.0
INV000112,2024-07-29,119551,Lumpsum,352708,Tamil Nadu,Chennai,T30,26-35,Male,20.5,Net Banking,Verified,2024,167.0
INV000112,2024-09-16,102886,SIP,8475,Tamil Nadu,Chennai,T30,26-35,Male,20.5,UPI,Verified,2024,49.0
INV000113,2024-06-24,119551,SIP,2964,Punjab,Chandigarh,T30,26-35,Female,7.3,UPI,Pending,2024,68.0
INV000113,2024-11-15,100033,SIP,10401,Punjab,Chandigarh,T30,26-35,Female,7.3,Cheque,Verified,2024,144.0
INV000113,2024-12-29,120504,SIP,872,Punjab,Chandigarh,T30,26-35,Female,7.3,Cheque,Verified,2024,42.0
INV000113,2025-05-01,125497,Redemption,488413,Punjab,Chandigarh,T30,26-35,Female,7.3,Mandate,Verified,2025,123.0
INV000114,2024-10-06,120507,Lumpsum,385075,West Bengal,Kolkata,T30,36-45,Male,59.6,Cheque,Verified,2024,96.0
INV000115,2024-06-17,120504,SIP,3461,Tamil Nadu,Coimbatore,B30,36-45,Male,16.6,Cheque,Verified,2024,136.0
INV000115,2024-10-27,102887,Lumpsum,414902,Tamil Nadu,Coimbatore,B30,36-45,Male,16.6,Cheque,Verified,2024,132.0
INV000115,2025-01-21,120503,SIP,6790,Tamil Nadu,Coimbatore,B30,36-45,Male,16.6,Mandate,Verified,2025,86.0
INV000115,2025-03-29,100033,SIP,5705,Tamil Nadu,Coimbatore,B30,36-45,Male,16.6,Cheque,Verified,2025,67.0
INV000115,2025-05-17,118636,Lumpsum,288082,Tamil Nadu,Coimbatore,B30,36-45,Male,16.6,Cheque,Verified,2025,49.0
INV000116,2024-09-07,120843,Redemption,207823,West Bengal,Kolkata,T30,18-25,Male,3.2,Net Banking,Verified,2024,133.0
INV000116,2024-12-15,120843,Lumpsum,252280,West Bengal,Kolkata,T30,18-25,Male,3.2,Cheque,Verified,2024,99.0
INV000116,2025-02-03,101208,SIP,4755,West Bengal,Kolkata,T30,18-25,Male,3.2,Mandate,Verified,2025,50.0
INV000117,2024-07-03,118633,Lumpsum,259271,Karnataka,Bangalore,T30,26-35,Female,15.6,UPI,Verified,2024,90.0
INV000117,2024-09-28,119120,Lumpsum,253229,Karnataka,Bangalore,T30,26-35,Female,15.6,UPI,Verified,2024,57.0
INV000117,2024-11-16,118636,SIP,2919,Karnataka,Bangalore,T30,26-35,Female,15.6,Net Banking,Verified,2024,49.0
INV000117,2025-03-20,148567,Lumpsum,500766,Karnataka,Bangalore,T30,26-35,Female,15.6,UPI,Verified,2025,124.0
INV000118,2025-02-20,100016,SIP,3440,Telangana,Hyderabad,T30,26-35,Male,20.2,Mandate,Verified,2025,152.0
INV000118,2025-05-12,120504,Lumpsum,32176,Telangana,Hyderabad,T30,26-35,Male,20.2,UPI,Verified,2025,51.0
INV000119,2025-02-03,118632,SIP,4658,Rajasthan,Jaipur,T30,26-35,Female,16.8,Net Banking,Pending,2025,142.0
INV000120,2024-05-28,119095,SIP,2963,Tamil Nadu,Chennai,T30,26-35,Male,24.4,Mandate,Verified,2024,113.0
INV000120,2025-01-06,118632,SIP,6927,Tamil Nadu,Chennai,T30,26-35,Male,24.4,UPI,Verified,2025,223.0
INV000121,2024-06-13,118636,SIP,2297,Telangana,Hyderabad,T30,18-25,Male,7.8,Cheque,Verified,2024,62.0
INV000121,2024-11-30,102886,SIP,7806,Telangana,Hyderabad,T30,18-25,Male,7.8,Cheque,Verified,2024,170.0
INV000121,2025-05-18,119094,Lumpsum,170466,Telangana,Hyderabad,T30,18-25,Male,7.8,Cheque,Verified,2025,169.0
INV000123,2024-08-17,119094,SIP,8629,Punjab,Chandigarh,T30,46-55,Male,73.3,UPI,Pending,2024,138.0
INV000123,2024-09-23,120503,SIP,24289,Punjab,Chandigarh,T30,46-55,Male,73.3,Net Banking,Verified,2024,37.0
INV000123,2024-12-01,101206,SIP,1808,Punjab,Chandigarh,T30,46-55,Male,73.3,Mandate,Verified,2024,46.0
INV000123,2025-03-21,120844,SIP,21173,Punjab,Chandigarh,T30,46-55,Male,73.3,Cheque,Verified,2025,110.0
INV000124,2024-05-15,149324,SIP,8013,Punjab,Amritsar,B30,36-45,Female,46.2,UPI,Verified,2024,75.0
INV000124,2024-09-26,118634,Lumpsum,476893,Punjab,Amritsar,B30,36-45,Female,46.2,Mandate,Verified,2024,134.0
INV000124,2025-04-24,118633,SIP,11721,Punjab,Amritsar,B30,36-45,Female,46.2,Net Banking,Verified,2025,210.0
INV000125,2024-08-05,102886,Lumpsum,347257,Tamil Nadu,Coimbatore,B30,36-45,Male,35.6,UPI,Verified,2024,50.0
INV000125,2024-10-17,100025,SIP,881,Tamil Nadu,Coimbatore,B30,36-45,Male,35.6,Net Banking,Verified,2024,73.0
INV000125,2025-01-17,119552,SIP,42439,Tamil Nadu,Coimbatore,B30,36-45,Male,35.6,UPI,Verified,2025,92.0
INV000125,2025-03-26,148568,Redemption,368790,Tamil Nadu,Coimbatore,B30,36-45,Male,35.6,UPI,Verified,2025,68.0
INV000125,2025-05-11,102885,SIP,5977,Tamil Nadu,Coimbatore,B30,36-45,Male,35.6,Cheque,Verified,2025,46.0
INV000126,2024-05-12,149324,Redemption,206730,Maharashtra,Mumbai,T30,26-35,Male,19.4,Net Banking,Verified,2024,127.0
INV000126,2025-01-25,118635,SIP,548,Maharashtra,Mumbai,T30,26-35,Male,19.4,UPI,Verified,2025,258.0
INV000127,2025-02-01,120844,SIP,9781,Delhi,Gurugram,T30,18-25,Male,7.3,Cheque,Verified,2025,240.0
INV000128,2024-05-10,100016,Redemption,235012,Rajasthan,Jaipur,T30,36-45,Female,50.9,Mandate,Verified,2024,45.0
INV000128,2024-09-16,102886,SIP,985,Rajasthan,Jaipur,T30,36-45,Female,50.9,Mandate,Verified,2024,129.0
INV000128,2024-12-15,120504,SIP,6278,Rajasthan,Jaipur,T30,36-45,Female,50.9,Cheque,Verified,2024,45.0
INV000128,2025-04-18,100016,Lumpsum,11439,Rajasthan,Jaipur,T30,36-45,Female,50.9,Net Banking,Verified,2025,124.0
INV000129,2024-03-06,102887,SIP,23158,Punjab,Amritsar,B30,26-35,Female,21.4,Mandate,Verified,2024,57.0
INV000129,2024-06-19,101207,SIP,6065,Punjab,Amritsar,B30,26-35,Female,21.4,Net Banking,Verified,2024,105.0
INV000129,2024-10-24,119095,Redemption,449145,Punjab,Amritsar,B30,26-35,Female,21.4,UPI,Verified,2024,102.0
INV000129,2024-12-21,119094,Redemption,66171,Punjab,Amritsar,B30,26-35,Female,21.4,Cheque,Verified,2024,46.0
INV000129,2025-03-24,119552,SIP,2469,Punjab,Amritsar,B30,26-35,Female,21.4,Net Banking,Verified,2025,93.0
INV000129,2025-05-14,102885,SIP,29352,Punjab,Amritsar,B30,26-35,Female,21.4,Net Banking,Verified,2025,39.0
INV000130,2024-06-09,100016,Lumpsum,63184,Madhya Pradesh,Indore,T30,56+,Female,69.4,Cheque,Verified,2024,56.0
INV000130,2024-08-02,119094,Redemption,243131,Madhya Pradesh,Indore,T30,56+,Female,69.4,UPI,Pending,2024,36.0
INV000130,2024-09-30,120842,Lumpsum,334322,Madhya Pradesh,Indore,T30,56+,Female,69.4,Net Banking,Verified,2024,44.0
INV000130,2025-01-05,120503,Lumpsum,407190,Madhya Pradesh,Indore,T30,56+,Female,69.4,Net Banking,Verified,2025,97.0
INV000130,2025-03-24,102886,Lumpsum,64520,Madhya Pradesh,Indore,T30,56+,Female,69.4,Cheque,Pending,2025,49.0
INV000131,2024-03-27,119551,Lumpsum,325259,Telangana,Hyderabad,T30,36-45,Female,16.8,Mandate,Verified,2024,49.0
INV000131,2024-05-30,119551,Lumpsum,482270,Telangana,Hyderabad,T30,36-45,Female,16.8,Cheque,Verified,2024,55.0
INV000131,2024-09-04,120503,SIP,15555,Telangana,Hyderabad,T30,36-45,Female,16.8,Mandate,Verified,2024,41.0
INV000131,2024-11-07,102887,Redemption,216022,Telangana,Hyderabad,T30,36-45,Female,16.8,Mandate,Verified,2024,64.0
INV000131,2025-01-05,119095,SIP,8694,Telangana,Hyderabad,T30,36-45,Female,16.8,UPI,Verified,2025,59.0
INV000131,2025-03-07,119094,SIP,44909,Telangana,Hyderabad,T30,36-45,Female,16.8,Net Banking,Verified,2025,61.0
INV000132,2024-08-27,119551,SIP,2805,Karnataka,Bangalore,T30,46-55,Female,37.1,Mandate,Verified,2024,89.0
INV000132,2025-01-13,101207,SIP,2355,Karnataka,Bangalore,T30,46-55,Female,37.1,UPI,Verified,2025,125.0
INV000132,2025-04-04,120843,SIP,58826,Karnataka,Bangalore,T30,46-55,Female,37.1,Mandate,Verified,2025,55.0
INV000133,2024-11-06,100025,SIP,3589,Karnataka,Bangalore,T30,26-35,Female,11.5,Mandate,Verified,2024,265.0
INV000133,2025-02-23,120841,SIP,26645,Karnataka,Bangalore,T30,26-35,Female,11.5,Cheque,Verified,2025,107.0
INV000134,2024-03-28,118636,SIP,1057,Punjab,Chandigarh,T30,36-45,Female,50.2,Net Banking,Pending,2024,68.0
INV000134,2024-07-12,148567,SIP,591,Punjab,Chandigarh,T30,36-45,Female,50.2,Cheque,Verified,2024,106.0
INV000135,2024-09-18,125497,SIP,2572,Punjab,Amritsar,B30,18-25,Male,5.7,UPI,Verified,2024,238.0
INV000135,2024-11-29,119094,Lumpsum,37530,Punjab,Amritsar,B30,18-25,Male,5.7,Net Banking,Verified,2024,70.0
